rows=8433
cols=3180
(87, 1237, 1014)
(87, 1995, 483)
(87, 630, -781)
(87, 1522, -586)
(87, 489, -1022)
(87, 698, -959)
(87, 643, -728)
(87, 346, -591)
(87, 1167, -905)
(87, 2344, 717)
(87, 2883, 504)
(87, 721, -956)
(87, 403, 124)
(87, 1590, 621)
(87, 3046, -391)
(87, 602, -345)
(87, 597, 1000)
(87, 324, 942)
(87, 2593, -145)
(87, 1981, 49)
(87, 1783, -529)
(87, 3117, -944)
(87, 3095, -638)
(87, 228, -527)
(87, 65, -830)
(87, 855, -428)
(87, 105, -862)
(87, 629, -901)
(87, 1013, -868)
(87, 907, 493)
(87, 54, -335)
(87, 2899, 89)
(87, 77, 67)
(87, 2485, -592)
(87, 1931, 1010)
(87, 1, -633)
(87, 290, 830)
(87, 1437, 654)
(87, 2570, -885)
(87, 1035, -101)
(87, 2358, -972)
(87, 1899, -1011)
(88, 193, -907)
(88, 389, -680)
(88, 1322, -559)
(88, 1480, -752)
(88, 3020, 458)
(88, 721, 743)
(88, 2389, 218)
(88, 842, -414)
(88, 790, -367)
(88, 2458, 385)
(88, 874, 617)
(88, 19, -702)
(88, 846, -546)
(88, 1003, -877)
(88, 307, 384)
(88, 113, 83)
(88, 2074, 40)
(88, 1430, -656)
(88, 1235, -580)
(88, 1719, -656)
(88, 1417, -438)
(88, 250, 961)
(88, 3120, 797)
(88, 1273, -985)
(88, 1411, -1020)
(88, 798, -488)
(88, 836, -834)
(88, 2039, 178)
(88, 998, -796)
(88, 1275, -642)
(88, 777, 703)
(88, 990, -551)
(88, 789, -724)
(88, 1405, -1022)
(88, 1608, 864)
(88, 2926, -568)
(88, 592, -757)
(88, 1020, -998)
(88, 1586, 62)
(88, 628, 136)
(88, 1429, -709)
(88, 2466, -44)
(88, 423, -869)
(88, 1734, 934)
(88, 2087, -420)
(88, 229, -931)
(88, 1483, -1)
(88, 770, -573)
(89, 1531, -584)
(89, 1535, -442)
(89, 350, -406)
(89, 1986, -1005)
(89, 606, -651)
(89, 156, -970)
(89, 232, -916)
(89, 409, 70)
(89, 286, -977)
(89, 3162, -820)
(89, 287, -653)
(89, 3161, 532)
(89, 938, -38)
(89, 449, -851)
(89, 1415, -909)
(89, 688, -304)
(89, 503, -923)
(89, 710, -909)
(89, 502, -722)
(89, 640, -746)
(89, 582, 1008)
(89, 2459, 86)
(89, 551, -515)
(89, 2940, 480)
(89, 267, 383)
(89, 1002, -840)
(90, 906, 352)
(90, 1541, -658)
(90, 1081, -924)
(90, 610, -654)
(90, 2662, 310)
(90, 57, -687)
(90, 3082, -674)
(90, 2622, -240)
(90, 1560, -930)
(90, 488, -817)
(90, 882, -906)
(90, 2123, -932)
(90, 499, -616)
(90, 2168, -752)
(90, 674, -527)
(90, 159, 426)
(90, 2967, -931)
(90, 23, -636)
(90, 1577, -788)
(90, 967, 609)
(90, 642, -710)
(90, 667, 695)
(90, 346, -1)
(90, 920, -109)
(90, 1429, -969)
(90, 35, -648)
(90, 1054, -596)
(90, 852, -107)
(90, 1413, -867)
(90, 830, -955)
(90, 483, -979)
(90, 427, -733)
(90, 629, 125)
(90, 1355, -651)
(90, 1635, -57)
(90, 191, -795)
(90, 289, -480)
(90, 1193, -728)
(90, 1785, 250)
(90, 732, -833)
(90, 564, -530)
(90, 1248, -894)
(90, 2501, -868)
(90, 1341, -841)
(90, 1227, -944)
(90, 2771, 964)
(90, 896, -288)
(90, 1925, -719)
(90, 1045, -961)
(90, 1234, -811)
(90, 1340, -818)
(90, 685, -759)
(90, 585, 651)
(90, 3008, -885)
(90, 572, -590)
(90, 893, 638)
(90, 103, -637)
(90, 797, 268)
(90, 2029, -212)
(90, 722, 767)
(90, 631, 136)
(90, 44, -934)
(90, 1298, -220)
(90, 1524, 432)
(90, 1346, -738)
(90, 2932, -957)
(90, 3118, -364)
(90, 1374, 819)
(90, 948, 1)
(90, 1279, -630)
(90, 1308, -951)
(90, 324, 774)
(90, 643, 884)
(90, 2639, 767)
(90, 902, -1010)
(90, 951, 823)
(90, 3088, -589)
(90, 456, -1021)
(90, 1370, 768)
(90, 1078, -901)
(90, 558, -424)
(90, 1009, -597)
(90, 1009, -626)
(90, 562, -915)
(90, 2394, -746)
(90, 2817, -787)
(90, 392, -599)
(90, 1305, -843)
(90, 1268, -1002)
(90, 979, 775)
(90, 1481, 977)
(90, 2071, -581)
(90, 1984, -484)
(90, 2631, 230)
(90, 2389, -775)
(90, 556, -958)
(90, 1222, 1023)
(90, 1497, -915)
(91, 1110, 65)
(91, 366, -647)
(91, 61, -976)
(91, 1009, 777)
(91, 781, -701)
(91, 415, -678)
(91, 50, -900)
(91, 686, -883)
(91, 576, -972)
(91, 212, -173)
(91, 1589, 928)
(91, 329, -767)
(91, 1551, -591)
(91, 2515, -615)
(91, 2447, 1005)
(91, 1372, -711)
(91, 375, -513)
(91, 1095, -433)
(91, 67, 916)
(91, 1499, 992)
(91, 686, 150)
(91, 1103, -778)
(91, 2489, -866)
(91, 624, -870)
(91, 1266, -752)
(91, 948, -547)
(91, 875, -543)
(91, 2889, -886)
(91, 1326, -634)
(91, 732, -523)
(91, 632, -467)
(91, 3094, -579)
(91, 1302, -893)
(91, 605, -708)
(91, 2210, -732)
(91, 1270, 743)
(91, 420, -886)
(91, 1499, -954)
(91, 2706, -576)
(91, 737, -633)
(91, 546, 127)
(91, 1418, 160)
(91, 1250, -515)
(91, 1158, -395)
(91, 743, -864)
(91, 2789, -94)
(91, 746, -951)
(91, 965, -934)
(91, 3156, 349)
(91, 1305, -1018)
(91, 488, 725)
(91, 1081, -932)
(91, 212, -235)
(91, 1763, -1005)
(91, 1528, 360)
(91, 415, -1002)
(91, 920, -815)
(91, 1323, 906)
(91, 293, 651)
(91, 2017, 982)
(91, 1342, -202)
(91, 717, 964)
(91, 1007, 269)
(91, 343, -191)
(91, 879, -513)
(91, 1424, -30)
(91, 611, -884)
(91, 2726, 219)
(91, 2685, 125)
(91, 1538, -889)
(91, 585, -561)
(91, 183, -952)
(91, 237, -453)
(91, 2809, -1015)
(91, 485, -509)
(92, 701, -571)
(92, 129, -621)
(92, 287, 475)
(92, 1249, 17)
(92, 2715, 868)
(92, 1806, -687)
(92, 2817, -705)
(92, 1513, -713)
(92, 2818, -1007)
(92, 1120, -755)
(92, 2831, -744)
(92, 3087, 184)
(92, 1141, -982)
(92, 2880, -970)
(92, 1322, -803)
(92, 122, -720)
(92, 2949, 209)
(92, 428, 961)
(92, 253, -63)
(92, 1291, -99)
(92, 290, -141)
(92, 975, -819)
(92, 2471, 665)
(92, 2428, -560)
(92, 1066, -831)
(92, 167, -603)
(92, 1232, -634)
(92, 2721, -777)
(92, 2580, -822)
(92, 611, -531)
(92, 811, -1016)
(92, 1968, -696)
(92, 1350, -744)
(93, 2102, -449)
(93, 2254, 599)
(93, 2387, 964)
(93, 1344, -544)
(93, 1381, -653)
(93, 1406, -118)
(93, 1046, -784)
(93, 755, -686)
(93, 62, 993)
(93, 160, -633)
(93, 516, -544)
(93, 479, 860)
(93, 256, 905)
(93, 1772, -919)
(93, 1314, -676)
(93, 397, -487)
(94, 104, -780)
(94, 2712, -892)
(94, 56, -820)
(94, 735, -655)
(94, 775, -151)
(94, 1558, -785)
(94, 1693, -39)
(94, 2921, -170)
(94, 1123, -694)
(94, 2815, -692)
(94, 824, -816)
(94, 2477, -856)
(94, 1226, -755)
(94, 118, -557)
(94, 418, -954)
(94, 1945, -957)
(94, 2758, -861)
(94, 2549, 171)
(94, 1700, -705)
(94, 1195, -261)
(94, 1207, -877)
(94, 1859, -998)
(94, 2512, 960)
(94, 596, -641)
(94, 2266, -731)
(94, 549, -923)
(94, 491, -798)
(94, 3069, -1014)
(94, 967, -954)
(94, 2049, -533)
(94, 700, -547)
(94, 330, -917)
(94, 102, 164)
(94, 1228, -607)
(94, 1014, 75)
(94, 728, -675)
(94, 2914, -563)
(94, 2075, -551)
(94, 87, -697)
(94, 335, -747)
(94, 3166, -101)
(94, 1274, -295)
(94, 824, -615)
(94, 1952, -473)
(94, 1418, -808)
(94, 1002, -554)
(94, 2540, -815)
(94, 151, -1019)
(94, 1240, -3)
(94, 386, -481)
(94, 1207, 43)
(94, 1464, -968)
(94, 892, -710)
(94, 1439, -958)
(94, 179, -553)
(94, 326, -765)
(94, 277, 844)
(94, 2866, 628)
(94, 1227, -767)
(94, 396, -392)
(94, 2411, -712)
(94, 606, -746)
(94, 2303, -823)
(94, 261, 338)
(94, 1185, -754)
(94, 1352, -430)
(94, 929, -777)
(94, 1073, 1)
(94, 2845, -560)
(94, 2517, -470)
(94, 1463, -858)
(94, 1088, -937)
(94, 220, 568)
(94, 188, -675)
(94, 913, -168)
(94, 1139, 254)
(94, 2431, -831)
(94, 408, -701)
(94, 540, 649)
(94, 465, 183)
(94, 1964, -758)
(94, 2522, -33)
(95, 980, -803)
(95, 2238, -394)
(96, 882, -610)
(96, 109, -660)
(96, 674, -586)
(96, 361, -974)
(96, 788, -879)
(96, 496, -736)
(96, 211, -1017)
(96, 2939, -847)
(96, 623, -809)
(96, 2525, -885)
(96, 896, -759)
(96, 830, -158)
(96, 1938, -468)
(96, 964, -545)
(96, 521, -855)
(96, 432, -42)
(96, 467, -780)
(96, 810, -793)
(96, 1084, 361)
(96, 727, -625)
(96, 35, 177)
(96, 623, -705)
(96, 447, -650)
(96, 1048, -791)
(96, 1223, -569)
(96, 1480, 870)
(96, 2992, 734)
(96, 41, -141)
(96, 1334, -1020)
(96, 224, 239)
(96, 857, 444)
(96, 508, 949)
(96, 1219, -737)
(96, 1085, -859)
(96, 544, 268)
(96, 918, -694)
(96, 172, -1005)
(96, 1280, -572)
(96, 416, -579)
(96, 72, -667)
(96, 2454, -850)
(96, 808, -761)
(96, 1043, 499)
(96, 1113, 726)
(96, 1488, 524)
(96, 613, -66)
(96, 439, -51)
(96, 2998, -32)
(96, 1642, -524)
(96, 1186, -84)
(96, 1192, -417)
(96, 2792, -802)
(96, 721, -629)
(96, 598, -19)
(96, 2992, 947)
(96, 1294, 729)
(96, 778, -715)
(96, 1292, 978)
(96, 2924, -552)
(96, 1480, 760)
(96, 1433, -991)
(96, 223, -807)
(96, 170, 178)
(96, 875, -630)
(96, 135, -946)
(96, 103, -887)
(96, 1537, 832)
(96, 679, -676)
(96, 22, -565)
(96, 2956, 561)
(96, 1120, -962)
(96, 1789, -76)
(96, 456, -841)
(96, 813, 40)
(96, 2389, -903)
(96, 1449, 579)
(96, 394, 20)
(96, 1404, 974)
(96, 194, 10)
(96, 908, -933)
(96, 317, -859)
(96, 1530, 324)
(96, 1154, -1008)
(96, 467, -721)
(97, 1317, -743)
(97, 338, -573)
(97, 1351, 470)
(97, 776, -656)
(97, 3013, -677)
(97, 772, -1006)
(97, 478, -788)
(97, 1978, -870)
(97, 1342, 814)
(97, 1305, 488)
(97, 543, -683)
(97, 1080, -277)
(97, 1162, -1017)
(97, 1475, -59)
(97, 2622, -1014)
(97, 3008, -685)
(97, 326, -946)
(98, 1153, -1020)
(98, 350, -514)
(98, 465, -717)
(98, 560, -289)
(98, 2282, -237)
(98, 2758, -685)
(98, 2573, -512)
(98, 1360, -692)
(98, 391, -114)
(98, 355, -757)
(98, 537, -793)
(98, 1502, -952)
(98, 946, -122)
(98, 72, 147)
(98, 227, -492)
(98, 636, -696)
(98, 1759, -795)
(98, 1217, -747)
(98, 666, -215)
(98, 72, -922)
(98, 1583, -820)
(98, 1410, 362)
(98, 1107, 902)
(98, 1556, 544)
(98, 68, -781)
(98, 671, -645)
(98, 3131, -529)
(98, 2879, -619)
(98, 3156, -149)
(98, 1097, 150)
(98, 529, -671)
(98, 230, 698)
(98, 2338, -651)
(98, 1130, -478)
(98, 747, -486)
(98, 968, -747)
(98, 365, 639)
(98, 230, -645)
(98, 316, -955)
(98, 393, -238)
(98, 1169, 93)
(98, 1015, -653)
(98, 484, -593)
(98, 1025, -75)
(98, 58, -360)
(98, 590, -970)
(98, 2631, -977)
(98, 404, -307)
(98, 896, 211)
(98, 1108, -581)
(98, 598, -802)
(98, 525, -630)
(98, 769, -176)
(98, 1026, -969)
(98, 408, -307)
(98, 347, -694)
(98, 1273, -523)
(98, 208, 758)
(98, 1577, -994)
(98, 3149, 580)
(98, 641, -636)
(98, 1976, -980)
(98, 2308, 822)
(98, 2466, -789)
(98, 304, -696)
(98, 1099, -548)
(98, 209, -531)
(98, 435, -684)
(98, 1163, -947)
(98, 1938, -770)
(98, 513, 50)
(98, 106, -1019)
(98, 804, 130)
(98, 871, -779)
(98, 831, -584)
(99, 1496, -878)
(99, 586, -17)
(99, 3068, -93)
(99, 976, -1017)
(99, 408, -887)
(99, 291, -736)
(99, 624, -666)
(99, 764, -775)
(99, 874, 948)
(99, 2572, 143)
(99, 2815, 401)
(99, 1362, 380)
(99, 142, -670)
(99, 610, 17)
(99, 1148, 19)
(99, 1461, 881)
(99, 1554, -625)
(100, 1688, -378)
(100, 1261, -950)
(100, 417, -598)
(100, 1853, -712)
(100, 54, -671)
(100, 2661, -540)
(100, 2071, 115)
(100, 1210, -645)
(100, 716, -579)
(100, 1759, 980)
(100, 2505, -961)
(100, 2801, -879)
(100, 633, 441)
(100, 1072, 292)
(100, 1407, 564)
(100, 1462, -320)
(100, 454, 502)
(100, 3089, -513)
(100, 1945, -642)
(100, 1343, 352)
(100, 1073, -832)
(100, 1095, -755)
(100, 2617, -815)
(100, 2989, 690)
(100, 341, 344)
(100, 577, -607)
(100, 768, -318)
(100, 739, -301)
(100, 1292, 436)
(100, 1500, -906)
(100, 1086, -433)
(100, 743, -250)
(100, 842, -521)
(100, 366, -641)
(100, 453, -755)
(100, 196, -197)
(100, 2939, -738)
(100, 271, -781)
(100, 1245, -881)
(100, 1150, -326)
(100, 109, 834)
(100, 781, -754)
(100, 740, -830)
(100, 2132, -259)
(100, 314, -666)
(100, 777, -866)
(100, 828, -37)
(100, 1094, 463)
(100, 141, -986)
(101, 497, 526)
(101, 1548, -985)
(101, 1790, -876)
(101, 2013, -376)
(101, 228, -701)
(101, 1136, 816)
(101, 2201, -843)
(101, 188, -874)
(101, 621, -904)
(101, 1007, -720)
(101, 867, -854)
(101, 2479, -759)
(101, 104, -779)
(101, 1205, -849)
(101, 1222, -332)
(101, 324, 437)
(101, 1717, -975)
(101, 57, -646)
(101, 853, -79)
(101, 296, -1005)
(101, 1184, -637)
(101, 1050, 139)
(101, 964, -1017)
[O(101, 137, 96)
(101, 1186, -246)
(101, 553, -540)
(101, 912, -121)
(101, 251, -682)
(101, 2793, -917)
(101, 1432, 424)
(101, 263, -811)
(101, 24, -863)
(101, 76, -1021)
(101, 879, -480)
(101, 977, -731)
(101, 613, -919)
(101, 797, -793)
(101, 1522, -647)
(101, 89, -623)
(101, 437, -776)
(101, 2508, -703)
(101, 1042, -960)
(101, 796, -726)
(101, 44, 1003)
(101, 85, 464)
(101, 1421, 553)
(101, 276, -700)
(101, 3066, -743)
(101, 3084, -918)
(101, 747, 287)
(101, 1544, -858)
(101, 563, -108)
(101, 1484, 229)
(101, 457, -160)
(101, 654, -680)
(101, 506, -703)
(101, 2534, 919)
(101, 787, -929)
(101, 685, -799)
(101, 1916, 518)
(101, 2368, -31)
(101, 1077, -712)
(101, 707, -766)
(101, 991, -734)
(101, 1258, 372)
(101, 252, -867)
(101, 1529, -941)
(101, 76, -993)
(101, 1498, -273)
(101, 2691, -905)
(101, 598, -394)
(101, 619, -846)
(101, 219, -676)
(101, 1199, -880)
(101, 1588, 188)
(101, 129, -927)
(101, 1627, -699)
(101, 2854, -565)
(101, 1858, -759)
(101, 346, -631)
(101, 2830, 780)
(101, 1758, 374)
(101, 2593, 740)
(101, 349, 265)
(101, 209, -410)
(101, 657, -606)
(101, 934, -552)
(101, 1234, -767)
(101, 432, -727)
(101, 1164, -293)
(101, 101, -518)
(101, 487, -108)
(101, 2241, -871)
(101, 669, 353)
(101, 736, -989)
(101, 1253, -777)
(101, 535, -1023)
(101, 1148, -742)
(101, 1931, -295)
(101, 3126, -716)
(101, 2464, -610)
(101, 1214, 334)
(101, 1556, -1019)
(102, 2291, -997)
(102, 1986, -1006)
(102, 53, -853)
(102, 1886, 657)
(102, 1454, -892)
(102, 627, -867)
(102, 1477, 159)
(102, 615, -985)
(102, 202, -745)
(102, 286, 694)
(102, 167, 94)
(102, 1756, -825)
(102, 777, -858)
(102, 812, -531)
(102, 574, -723)
(102, 1281, -988)
(102, 268, 472)
(102, 1239, 726)
(102, 1728, -928)
(102, 2692, -229)
(102, 2666, -905)
(102, 689, -676)
(102, 848, -531)
(102, 431, -684)
(102, 2850, -795)
(102, 1024, -656)
(102, 1247, 1)
(102, 636, -964)
(102, 672, -862)
(102, 1216, -491)
(102, 80, -667)
(102, 2897, -635)
(102, 383, -540)
(102, 1458, 361)
(102, 595, -545)
(102, 139, -738)
(102, 130, -182)
(102, 946, -664)
(102, 1508, 535)
(102, 630, -1001)
(102, 742, -846)
(102, 867, -566)
(102, 128, -625)
(102, 2803, 186)
(102, 509, -113)
(102, 269, -976)
(102, 958, -1006)
(102, 1768, -987)
(102, 967, -741)
(102, 1000, -676)
(102, 320, -551)
(102, 469, -827)
(102, 793, -526)
(102, 668, -1016)
(102, 1344, -757)
(102, 1238, -777)
(102, 1205, -946)
(102, 1372, -668)
(102, 1143, 718)
(102, 1012, 628)
(102, 27, -604)
(102, 3152, -807)
(102, 444, -518)
(102, 1428, 627)
(102, 16, -981)
(102, 1275, 552)
(102, 848, -744)
(102, 1044, -945)
(102, 882, -547)
(102, 3128, -450)
(102, 3070, -670)
(102, 1550, -327)
(102, 1225, -812)
(102, 1332, -241)
(102, 925, -612)
(102, 1430, -985)
(103, 653, -335)
(103, 1041, -521)
(103, 1248, -246)
(103, 814, 777)
(103, 2995, 817)
(103, 657, -571)
(103, 1514, -691)
(103, 2680, 476)
(103, 589, -749)
(103, 2984, 537)
(103, 2369, -774)
(103, 1425, -328)
(103, 565, -27)
(103, 1513, -995)
(103, 2721, 891)
(103, 875, -744)
(103, 1081, 977)
(103, 1500, -987)
(103, 1299, -893)
(103, 179, -154)
(103, 1495, -26)
(103, 118, -997)
(103, 103, -331)
(103, 1218, -545)
(103, 14, -761)
(103, 1235, -821)
(103, 41, -718)
(103, 630, 364)
(103, 1321, -992)
(103, 1367, -721)
(103, 1072, -954)
(103, 1240, -694)
(103, 511, -965)
(103, 706, -981)
(103, 135, -542)
(103, 8, -995)
(103, 933, -966)
(103, 1292, -870)
(103, 1256, -567)
(103, 2768, -631)
(103, 845, -946)
(103, 2274, -735)
(103, 115, 507)
(103, 755, -830)
(103, 724, -965)
(103, 825, 785)
(103, 1213, -276)
(103, 23, 238)
(103, 896, -811)
(103, 69, -686)
(103, 721, -925)
(103, 572, -839)
(103, 1527, 408)
(103, 715, -687)
(103, 316, -592)
(103, 3035, -408)
(103, 2416, -688)
(103, 675, -419)
(103, 1313, -989)
(103, 675, -979)
(103, 687, 437)
(103, 706, 454)
(103, 2429, 110)
(103, 1537, -686)
(103, 415, 240)
(103, 50, -681)
(103, 218, -874)
(103, 950, -648)
(103, 1356, -523)
(103, 1453, -104)
(103, 1339, -266)
(103, 2049, -675)
(103, 1304, -516)
(103, 1666, -671)
(103, 1518, -999)
(103, 2611, -699)
(103, 2672, -596)
(103, 3024, -831)
(103, 1444, 70)
(103, 378, -880)
(103, 434, -834)
(103, 1581, -847)
(103, 598, -725)
(103, 3083, 787)
(103, 1325, -518)
(103, 1079, -801)
(104, 628, 110)
(104, 2984, -967)
(104, 1716, -720)
(104, 18, -899)
(104, 978, -1010)
(104, 1461, -836)
(104, 2740, -415)
(104, 1491, -702)
(104, 2850, 813)
(104, 1103, -650)
(104, 1166, 204)
(104, 2955, -912)
(104, 295, 31)
(104, 444, -342)
(104, 338, -710)
(104, 65, -816)
(104, 508, -635)
(104, 812, -698)
(104, 2474, -610)
(104, 2914, -920)
(104, 470, 342)
(104, 2400, 524)
(104, 26, 871)
(104, 20, 863)
(104, 3036, -639)
(104, 1362, 282)
(104, 2969, -807)
(104, 2614, -891)
(104, 632, -656)
(104, 1733, -542)
(104, 2342, -719)
(104, 2471, -357)
(104, 1307, 624)
(104, 1057, -748)
(104, 1933, 440)
(104, 660, -787)
(104, 1476, -1004)
(104, 989, -542)
(104, 3141, -933)
(104, 567, -360)
(104, 1054, -876)
(104, 1362, -969)
(104, 291, -599)
(104, 958, -1016)
(104, 130, 415)
(104, 246, -957)
(104, 627, -153)
(104, 576, -598)
(104, 2509, -823)
(104, 786, -936)
(104, 432, 380)
(104, 1693, -800)
(104, 386, -711)
(104, 300, -825)
(104, 973, -789)
(104, 1264, 380)
(104, 1585, -309)
(104, 2145, 139)
(104, 648, 692)
(104, 1671, 372)
(104, 2552, 144)
(104, 85, -255)
(104, 1052, -620)
(104, 2895, -696)
(104, 1111, -945)
(104, 697, 303)
(104, 252, -393)
(104, 525, 375)
(104, 3118, -651)
(104, 1536, 299)
(104, 1597, 143)
(104, 1128, -883)
(104, 925, -128)
(104, 379, -867)
(104, 188, -323)
(105, 519, -654)
(105, 944, -826)
(105, 1033, -997)
(105, 1633, -906)
(106, 703, -643)
(106, 1385, 981)
(106, 2712, 1)
(106, 419, -146)
(106, 517, -676)
(106, 2980, -601)
(106, 2574, -827)
(106, 2686, -901)
(106, 886, -884)
(106, 1536, -439)
(106, 1460, 689)
(106, 2376, -766)
(106, 501, -853)
(106, 57, -773)
(106, 937, 555)
(106, 2338, -835)
(106, 21, -926)
(106, 1272, -995)
(106, 901, -147)
(106, 958, -534)
(106, 1462, -564)
(106, 1474, -718)
(106, 1578, -274)
(106, 1140, 810)
(106, 18, -632)
(106, 474, -567)
(106, 2097, -528)
(106, 11, -68)
(106, 24, -196)
(106, 1584, -992)
(106, 686, -540)
(106, 393, -274)
(106, 1298, -816)
(106, 985, -544)
(106, 321, -850)
(106, 1286, 326)
(106, 1150, -686)
(106, 3015, -921)
(106, 1148, -440)
(106, 157, 281)
(106, 1046, 252)
(106, 2358, -920)
(106, 854, 764)
(106, 230, -94)
(106, 519, -725)
(106, 796, -673)
(106, 2712, -514)
(106, 1633, -937)
(106, 668, -297)
(106, 1278, -41)
(106, 1273, -980)
(106, 86, 499)
(106, 1228, -620)
(106, 1378, -586)
(106, 2673, -808)
(106, 1022, -776)
(106, 815, -1011)
(106, 1089, -217)
(106, 675, -104)
(106, 2178, -729)
(106, 2978, -936)
(106, 1663, 369)
(107, 2099, -855)
(107, 1096, -1005)
(107, 969, -906)
(107, 73, -767)
(107, 1982, -756)
(107, 1533, -805)
(107, 574, -676)
(107, 1675, -896)
(107, 667, -929)
(107, 900, -652)
(107, 979, 400)
(107, 1538, -16)
(107, 1529, -691)
(107, 2666, -632)
(107, 3155, -564)
(107, 52, -982)
(107, 603, 178)
(107, 498, 492)
(107, 178, -686)
(107, 1129, -735)
(107, 1701, -710)
(107, 734, -877)
(107, 2089, -132)
(107, 1188, 643)
(107, 1016, -860)
(107, 184, -888)
(107, 834, -89)
(107, 640, -1016)
(107, 604, -672)
(107, 474, -887)
(107, 2473, -787)
(107, 2403, -79)
(107, 2170, -877)
(107, 2845, -997)
(107, 2084, 833)
(107, 604, 812)
(107, 2542, -649)
(107, 118, -611)
(107, 737, -823)
(107, 972, -754)
(107, 770, 327)
(107, 1617, 891)
(107, 2575, -562)
(107, 2779, -662)
(107, 1755, -987)
(107, 676, -525)
(108, 218, 374)
(108, 1343, -1012)
(108, 2267, -848)
(108, 550, -857)
(108, 1597, -205)
(108, 57, -678)
(109, 1019, 927)
(109, 427, -676)
(109, 1885, 27)
(109, 2221, -901)
(109, 1042, 894)
(109, 1066, 167)
(109, 440, -755)
(109, 1375, -834)
(109, 307, 462)
(109, 1349, -671)
(109, 3050, -697)
(109, 3048, 528)
(109, 365, -483)
(109, 1048, 587)
(109, 302, -987)
(109, 1531, -356)
(109, 1956, -661)
(109, 1123, -646)
(109, 610, -745)
(109, 396, -626)
(109, 42, -565)
(109, 1657, 737)
(109, 2047, -733)
(109, 2405, -678)
(109, 2784, -899)
(109, 2689, -815)
(109, 283, -775)
(109, 434, 683)
(109, 1410, -483)
(109, 252, -45)
(109, 2104, -662)
(109, 615, 1014)
(109, 3155, 991)
(109, 607, -891)
(109, 587, -902)
(109, 1726, -543)
(109, 1786, -910)
(109, 2229, -724)
(109, 1434, 244)
(109, 1403, -672)
(109, 2883, -647)
(109, 144, 624)
(109, 894, 794)
(109, 1223, -970)
(109, 1238, -513)
(109, 437, -851)
(109, 1541, -650)
(109, 1485, -701)
(109, 142, 149)
(109, 39, -688)
(109, 791, 687)
(109, 95, -338)
(109, 867, -639)
(109, 896, -734)
(109, 2308, -535)
(109, 904, -914)
(109, 517, -547)
(109, 2407, 103)
(109, 1386, 459)
(109, 1550, -798)
(109, 2809, -697)
(109, 1252, -930)
(109, 1505, 63)
(109, 601, -649)
(109, 1003, 958)
(109, 1632, -967)
(109, 1449, -924)
(109, 1355, -791)
(109, 647, 894)
(109, 1093, 1014)
(109, 1123, -717)
(109, 2657, -917)
(109, 748, -605)
(109, 1225, -687)
(109, 2464, 437)
(109, 1084, -986)
(109, 3118, -1005)
(109, 981, -6)
(109, 536, -718)
(109, 1911, -840)
(109, 1273, 799)
(109, 166, 932)
(109, 535, 922)
(109, 1543, 692)
(109, 827, -60)
(109, 971, -660)
(109, 1164, -506)
(109, 1230, -596)
(109, 1450, 796)
(109, 1575, -618)
(109, 1351, -889)
(109, 2628, -786)
(109, 2566, -711)
(109, 810, -549)
(109, 619, 382)
(109, 671, -717)
(109, 3103, 962)
(109, 818, -791)
(109, 321, -683)
(109, 80, -711)
(109, 616, -862)
(109, 2827, 907)
(109, 213, -704)
(109, 461, -578)
(109, 1116, -810)
(109, 2313, -815)
(109, 1198, -889)
(109, 2980, -939)
(109, 238, 70)
(109, 1522, -1008)
(109, 2313, 663)
(109, 533, -51)
(109, 326, -599)
(109, 1161, 403)
(109, 526, -847)
(109, 2692, -985)
(109, 356, 852)
(109, 1383, -915)
(109, 718, 777)
(109, 482, -991)
(109, 1138, 415)
(109, 590, -935)
(109, 800, -800)
(109, 665, -725)
(109, 696, -949)
(109, 2334, -858)
(109, 1180, -909)
(109, 1607, -867)
(109, 618, -889)
(109, 2877, 29)
(109, 2982, -431)
(109, 454, 54)
(109, 681, 307)
(109, 1062, 736)
(109, 728, -823)
(109, 1897, -701)
(109, 194, -828)
(109, 1426, -831)
(109, 2505, 951)
(109, 336, 81)
(109, 899, 936)
(109, 447, -989)
(109, 997, -997)
(109, 2934, -627)
(109, 894, 587)
(109, 1397, -825)
(109, 977, -589)
(109, 495, -949)
(109, 1439, -686)
(109, 706, -799)
(109, 2137, -708)
(109, 2439, -870)
(109, 1468, -827)
(109, 348, -571)
(110, 1141, -860)
(110, 1097, -849)
(110, 1151, 879)
(110, 425, -586)
(110, 1824, -438)
(110, 2547, -845)
(110, 2571, 351)
(110, 10, -824)
(110, 1393, -842)
(110, 233, -870)
(110, 423, -909)
(110, 2991, 853)
(110, 270, -1023)
(110, 349, -747)
(110, 2530, -583)
(110, 2558, -844)
(110, 405, -835)
(110, 88, -813)
(110, 44, -85)
(110, 1963, -950)
(110, 1558, -640)
(110, 1118, -959)
(110, 2706, -422)
(110, 1194, -677)
(110, 1385, 719)
(110, 747, -32)
(110, 871, -603)
(110, 3096, 159)
(110, 2025, -692)
(110, 562, -807)
(110, 2765, -323)
(110, 129, -645)
(110, 2805, -690)
(110, 1402, -661)
(110, 2016, -608)
(110, 1560, -888)
(110, 2603, 493)
(110, 35, -787)
(110, 160, -532)
(110, 1353, -600)
(110, 303, 565)
(110, 1615, 659)
(110, 1944, -61)
(110, 2988, -740)
(110, 2833, -885)
(110, 159, 39)
(110, 1550, -266)
